artists,track_name,id,uri,track_href,analysis_url,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
Nguyen Huong Ly,Hạnh Phúc Bỏ Rơi Em,22m5b85ytfrP2rwBOOxSlp,spotify:track:22m5b85ytfrP2rwBOOxSlp,https://api.spotify.com/v1/tracks/22m5b85ytfrP2rwBOOxSlp,https://api.spotify.com/v1/audio-analysis/22m5b85ytfrP2rwBOOxSlp,20,0.608,0.4270000000000001,7,-8.401,1,0.0338,0.858,0.0,0.11,0.32299999999999995,127.863,342378,4,1
Wanbi Tuan Anh and Thùy Chi,Cho Em,3mdBzyYQD0JclZLGjUzRPR,spotify:track:3mdBzyYQD0JclZLGjUzRPR,https://api.spotify.com/v1/tracks/3mdBzyYQD0JclZLGjUzRPR,https://api.spotify.com/v1/audio-analysis/3mdBzyYQD0JclZLGjUzRPR,14,0.456,0.36,11,-9.17,1,0.029,0.952,0.000169,0.14300000000000002,0.436,143.865,284839,4,1
Mỹ Tâm,Người Hãy Quên 'em Đi,6XJsQ5nqCu8RUv9pv1iz1x,spotify:track:6XJsQ5nqCu8RUv9pv1iz1x,https://api.spotify.com/v1/tracks/6XJsQ5nqCu8RUv9pv1iz1x,https://api.spotify.com/v1/audio-analysis/6XJsQ5nqCu8RUv9pv1iz1x,0,0.778,0.623,2,-6.574,0,0.0353,0.748,0.0,0.0819,0.44,112.021,232482,4,0
Đan Trường,Bước Chân Lẻ Loi,4vNUnufRWDT0mk8wajv1fP,spotify:track:4vNUnufRWDT0mk8wajv1fP,https://api.spotify.com/v1/tracks/4vNUnufRWDT0mk8wajv1fP,https://api.spotify.com/v1/audio-analysis/4vNUnufRWDT0mk8wajv1fP,7,0.648,0.383,2,-13.207,0,0.0344,0.138,1.19e-05,0.185,0.27,120.055,278779,3,1
Huy Vũ,Yêu trong mộng mơ,1aiHDrsJNvqzAGXhPM2zpS,spotify:track:1aiHDrsJNvqzAGXhPM2zpS,https://api.spotify.com/v1/tracks/1aiHDrsJNvqzAGXhPM2zpS,https://api.spotify.com/v1/audio-analysis/1aiHDrsJNvqzAGXhPM2zpS,3,0.5720000000000001,0.528,3,-7.928,0,0.0415,0.391,0.000129,0.0561,0.179,136.12,264853,4,1
Mỹ Lệ,Sẽ Không Như Thế,4MOO7WZsHQfrrGzFFnoJvr,spotify:track:4MOO7WZsHQfrrGzFFnoJvr,https://api.spotify.com/v1/tracks/4MOO7WZsHQfrrGzFFnoJvr,https://api.spotify.com/v1/audio-analysis/4MOO7WZsHQfrrGzFFnoJvr,0,0.736,0.971,10,-6.942,0,0.0644,0.11800000000000001,0.39799999999999996,0.358,0.584,142.06,221571,4,0
Lam Truong,Gót hồng,1sOiSs0ULIY7vWHJk7Hy8r,spotify:track:1sOiSs0ULIY7vWHJk7Hy8r,https://api.spotify.com/v1/tracks/1sOiSs0ULIY7vWHJk7Hy8r,https://api.spotify.com/v1/audio-analysis/1sOiSs0ULIY7vWHJk7Hy8r,15,0.655,0.504,9,-12.372,1,0.0353,0.3,0.000692,0.0949,0.48,95.039,288493,4,0
JustaTee and Binz,Crying Over You,4aI9g0FirvV4yNjKE90dgH,spotify:track:4aI9g0FirvV4yNjKE90dgH,https://api.spotify.com/v1/tracks/4aI9g0FirvV4yNjKE90dgH,https://api.spotify.com/v1/audio-analysis/4aI9g0FirvV4yNjKE90dgH,0,0.708,0.49,0,-8.288,1,0.0314,0.914,0.00035499999999999996,0.18600000000000003,0.59,122.001,339305,4,0
ERIK,"Cho Nhau Nhe - Suni Ha Linh, ERIK - Original",0yJkLMRhbrzdCvSBmi9agE,spotify:track:0yJkLMRhbrzdCvSBmi9agE,https://api.spotify.com/v1/tracks/0yJkLMRhbrzdCvSBmi9agE,https://api.spotify.com/v1/audio-analysis/0yJkLMRhbrzdCvSBmi9agE,27,0.524,0.19399999999999998,2,-9.95,1,0.0383,0.813,0.0,0.0917,0.257,133.958,218985,4,0
Cao Thai Son,Chạm Tay Vào Điều Ước,58JTwyTnjcEKAv9xNw3CNr,spotify:track:58JTwyTnjcEKAv9xNw3CNr,https://api.spotify.com/v1/tracks/58JTwyTnjcEKAv9xNw3CNr,https://api.spotify.com/v1/audio-analysis/58JTwyTnjcEKAv9xNw3CNr,3,0.608,0.442,7,-4.168,0,0.0267,0.768,0.0,0.213,0.27,136.20600000000002,273693,4,1
Phương Thanh,Tình Sương Khói,7EG38pM9ewDwld4wht1yuJ,spotify:track:7EG38pM9ewDwld4wht1yuJ,https://api.spotify.com/v1/tracks/7EG38pM9ewDwld4wht1yuJ,https://api.spotify.com/v1/audio-analysis/7EG38pM9ewDwld4wht1yuJ,0,0.31,0.255,6,-15.155,0,0.0416,0.76,0.0255,0.09,0.19399999999999998,200.748,322482,3,0
Lý Hải,Niềm Đau,2VLnNHd9E5bTSFE9Oi5VXj,spotify:track:2VLnNHd9E5bTSFE9Oi5VXj,https://api.spotify.com/v1/tracks/2VLnNHd9E5bTSFE9Oi5VXj,https://api.spotify.com/v1/audio-analysis/2VLnNHd9E5bTSFE9Oi5VXj,5,0.6679999999999999,0.65,2,-5.096,0,0.0293,0.635,0.0071,0.102,0.444,131.92600000000002,200150,4,0
Suboi,Đời,3xgBxZxeDER973CYLIePOw,spotify:track:3xgBxZxeDER973CYLIePOw,https://api.spotify.com/v1/tracks/3xgBxZxeDER973CYLIePOw,https://api.spotify.com/v1/audio-analysis/3xgBxZxeDER973CYLIePOw,25,0.736,0.667,2,-1.063,1,0.0369,0.10400000000000001,8e-05,0.154,0.536,93.001,186487,4,0
Đức Phúc,Gửi Ngàn Lời Yêu,2lZdrulVXRGcBhnltam4kC,spotify:track:2lZdrulVXRGcBhnltam4kC,https://api.spotify.com/v1/tracks/2lZdrulVXRGcBhnltam4kC,https://api.spotify.com/v1/audio-analysis/2lZdrulVXRGcBhnltam4kC,36,0.561,0.322,10,-8.543,1,0.0356,0.682,4.51e-05,0.15,0.27399999999999997,137.67700000000002,264348,4,0
Nhat Tinh Anh,Món Quà Cuối,5sm9qYcf6PJhSxygIRYvOL,spotify:track:5sm9qYcf6PJhSxygIRYvOL,https://api.spotify.com/v1/tracks/5sm9qYcf6PJhSxygIRYvOL,https://api.spotify.com/v1/audio-analysis/5sm9qYcf6PJhSxygIRYvOL,0,0.6970000000000001,0.56,6,-6.4910000000000005,0,0.0385,0.78,1.15e-06,0.19699999999999998,0.28,146.006,309838,4,0
Nhu Loan,Men Say Tình Ái,28KqyVoQzm2YcglmaKxGgn,spotify:track:28KqyVoQzm2YcglmaKxGgn,https://api.spotify.com/v1/tracks/28KqyVoQzm2YcglmaKxGgn,https://api.spotify.com/v1/audio-analysis/28KqyVoQzm2YcglmaKxGgn,23,0.7759999999999999,0.905,6,-4.515,0,0.0331,0.252,1.84e-05,0.11699999999999999,0.585,120.005,257858,4,0
Cẩm Vân,Trên Mảnh Đất Tình Người,0qaXrX6yXzGbC9FvvdmNwh,spotify:track:0qaXrX6yXzGbC9FvvdmNwh,https://api.spotify.com/v1/tracks/0qaXrX6yXzGbC9FvvdmNwh,https://api.spotify.com/v1/audio-analysis/0qaXrX6yXzGbC9FvvdmNwh,2,0.527,0.45,2,-12.661,1,0.037000000000000005,0.223,0.0,0.13,0.254,132.054,325695,4,0
Mỹ Tâm,Uoc Gi,6bYylZ1NBLuHXS3p41buLP,spotify:track:6bYylZ1NBLuHXS3p41buLP,https://api.spotify.com/v1/tracks/6bYylZ1NBLuHXS3p41buLP,https://api.spotify.com/v1/audio-analysis/6bYylZ1NBLuHXS3p41buLP,0,0.5660000000000001,0.353,7,-7.602,1,0.0331,0.33899999999999997,0.0,0.14300000000000002,0.182,123.87700000000001,332960,4,0
Mây Trắng,Có Chắc Anh Đã Yêu Em,7CMaJaVPhtmRhqJtacimyv,spotify:track:7CMaJaVPhtmRhqJtacimyv,https://api.spotify.com/v1/tracks/7CMaJaVPhtmRhqJtacimyv,https://api.spotify.com/v1/audio-analysis/7CMaJaVPhtmRhqJtacimyv,18,0.363,0.624,2,-4.496,1,0.0574,0.738,0.0,0.0805,0.39899999999999997,206.035,268042,3,0
Cukak and buitruonglinh,Đường Tôi Chở Em Về - Remix,2W1AL3O272UMcHjWur2IV7,spotify:track:2W1AL3O272UMcHjWur2IV7,https://api.spotify.com/v1/tracks/2W1AL3O272UMcHjWur2IV7,https://api.spotify.com/v1/audio-analysis/2W1AL3O272UMcHjWur2IV7,15,0.907,0.775,4,-7.172000000000001,0,0.0742,0.0536,0.16899999999999998,0.0774,0.9009999999999999,128.003,248818,4,0
Hoang Ton,Dành Cho Em,59JyKMnF5GeRonDZqYUV9B,spotify:track:59JyKMnF5GeRonDZqYUV9B,https://api.spotify.com/v1/tracks/59JyKMnF5GeRonDZqYUV9B,https://api.spotify.com/v1/audio-analysis/59JyKMnF5GeRonDZqYUV9B,15,0.523,0.5660000000000001,1,-5.634,1,0.0318,0.77,0.0,0.1,0.318,135.991,238773,4,1
Bằng Kiều and Quang Le and Dan Nguyen,Xin Gọi Nhau Là Cố Nhân,7wcquJ59FWYUYX0xa8ujHJ,spotify:track:7wcquJ59FWYUYX0xa8ujHJ,https://api.spotify.com/v1/tracks/7wcquJ59FWYUYX0xa8ujHJ,https://api.spotify.com/v1/audio-analysis/7wcquJ59FWYUYX0xa8ujHJ,41,0.449,0.461,2,-6.939,0,0.0277,0.805,0.0,0.237,0.28600000000000003,139.97299999999998,307653,4,0
CHARLES.,Tia Nắng Hoàng Hôn,7pMdwfFN7QeB18oVabz9VZ,spotify:track:7pMdwfFN7QeB18oVabz9VZ,https://api.spotify.com/v1/tracks/7pMdwfFN7QeB18oVabz9VZ,https://api.spotify.com/v1/audio-analysis/7pMdwfFN7QeB18oVabz9VZ,36,0.856,0.46299999999999997,0,-5.901,1,0.0461,0.5770000000000001,0.0,0.0899,0.715,96.984,212784,4,0
Đan Trường,Bóng Dáng Thiên Thần,5y4L0tIXOUlf4n29IcZRRM,spotify:track:5y4L0tIXOUlf4n29IcZRRM,https://api.spotify.com/v1/tracks/5y4L0tIXOUlf4n29IcZRRM,https://api.spotify.com/v1/audio-analysis/5y4L0tIXOUlf4n29IcZRRM,0,0.557,0.758,11,-6.501,0,0.0611,0.335,3.62e-06,0.305,0.757,180.12,273737,4,0
Đan Trường,Đêm Hoang Vu,4L6BVYqePZ5KiTgYZ7xn3X,spotify:track:4L6BVYqePZ5KiTgYZ7xn3X,https://api.spotify.com/v1/tracks/4L6BVYqePZ5KiTgYZ7xn3X,https://api.spotify.com/v1/audio-analysis/4L6BVYqePZ5KiTgYZ7xn3X,0,0.519,0.5670000000000001,11,-5.472,0,0.0384,0.316,0.0,0.112,0.21600000000000005,129.94299999999998,369215,4,1
RAP VIỆT and RPT Gonzo,Katy (feat. RPT Gonzo),3T1ituhIzhnLxpDgKAVHxk,spotify:track:3T1ituhIzhnLxpDgKAVHxk,https://api.spotify.com/v1/tracks/3T1ituhIzhnLxpDgKAVHxk,https://api.spotify.com/v1/audio-analysis/3T1ituhIzhnLxpDgKAVHxk,30,0.7490000000000001,0.797,6,-3.9789999999999996,0,0.3,0.184,0.0,0.326,0.493,79.007,175487,4,0
